SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
SPEL,46.82,47.10,49.51,47.10,48.31,1.49,3.18%,"824,500"
LPL,14.78,14.51,15.10,14.51,14.57,-0.21,-1.42%,"786,000"
TOMCL,30.55,30.61,30.80,29.80,29.85,-0.70,-2.29%,"784,000"
STPL,13.32,13.55,13.70,13.25,13.50,0.18,1.35%,"751,000"
ITTEFAQ,15.76,15.99,16.49,15.65,16.12,0.36,2.28%,"697,500"
ASTL,50.90,51.05,51.06,50.32,50.33,-0.57,-1.12%,"686,500"
AVN,66.99,67.00,67.00,65.30,65.90,-1.09,-1.63%,"649,000"
GHNI,282.70,283.00,287.85,280.01,284.50,1.80,0.64%,"613,500"
HCAR,305.44,305.02,328.00,304.00,321.00,15.56,5.09%,"600,100"
TREET,27.39,27.41,27.90,27.38,27.50,0.11,0.40%,"582,500"
ESBL,13.91,14.00,14.95,14.00,14.15,0.24,1.73%,"574,000"
TPL,6.46,6.40,6.40,6.19,6.28,-0.17,-2.64%,"571,000"
PSO,207.22,207.10,207.99,204.50,204.75,-2.47,-1.19%,"503,158"
MEBLXB,84.80,84.50,84.80,83.53,83.80,-1.00,-1.18%,"499,500"
ISL,83.04,83.10,83.44,82.12,82.65,-0.39,-0.47%,"488,000"
TRPOL,10.09,10.11,10.28,9.99,10.20,0.11,1.09%,"474,000"
KOSM,2.78,2.80,2.80,2.70,2.79,0.01,0.36%,"454,500"
GLAXO,183.57,184.00,188.40,183.00,187.00,3.68,2.01%,"454,100"
AGL,5.46,5.47,5.58,5.37,5.39,-0.07,-1.28%,"453,500"
LOTCHEM,13.36,13.27,13.37,13.21,13.25,-0.11,-0.82%,"436,000"
RPL,39.44,38.51,39.50,38.02,38.50,-0.94,-2.38%,"431,500"
MDTL,1.69,1.79,1.79,1.55,1.60,-0.09,-5.33%,"397,500"
TELE,2.09,2.06,2.06,1.99,1.99,-0.10,-4.78%,"395,000"
OGDC,112.35,112.45,112.45,110.70,110.90,-1.45,-1.29%,"393,598"
GATM,39.01,39.50,39.60,39.00,39.09,0.08,0.21%,"393,500"
EFERTXD,60.85,60.69,60.90,60.50,60.68,-0.17,-0.28%,"386,125"
PACE,3.81,3.75,3.77,3.65,3.70,-0.11,-2.89%,"372,500"
MODAM,6.00,7.00,7.00,6.84,7.00,1.00,16.67%,"369,000"
ICIBL,1.14,1.14,1.14,1.06,1.09,-0.05,-4.39%,"364,000"
MFL,25.18,24.98,25.45,24.60,25.00,-0.18,-0.71%,"333,000"
QUICE,5.82,5.82,5.90,5.75,5.75,-0.07,-1.20%,"330,500"
HUMNL,8.45,8.47,8.58,8.40,8.40,-0.05,-0.59%,"320,000"
NRSL,10.40,10.30,10.40,10.10,10.15,-0.25,-2.40%,"310,000"
DOL,47.67,47.75,47.95,46.87,47.25,-0.42,-0.88%,"298,500"
ECOP,19.92,20.25,20.50,19.80,20.01,0.09,0.45%,"289,000"
PASL,1.12,1.13,1.15,1.10,1.13,0.01,0.89%,"283,000"
TPLP,10.61,10.70,10.70,10.29,10.50,-0.11,-1.04%,"272,500"
HUBC,84.57,84.50,85.10,83.90,84.21,-0.37,-0.44%,"257,591"
PSMC,230.05,228.05,235.85,226.50,231.75,1.70,0.74%,"254,000"
NCPL,14.89,14.71,15.00,14.62,14.87,-0.02,-0.13%,"247,000"
POL,433.95,435.00,438.00,434.00,434.00,0.05,0.01%,"235,530"
SERF,8.47,8.58,8.65,8.35,8.55,0.08,0.94%,"222,500"
HTL,45.52,45.45,46.45,45.00,45.00,-0.52,-1.14%,"221,000"
MERIT,15.28,15.30,15.48,15.04,15.05,-0.23,-1.51%,"210,500"
BAHL,65.83,65.28,65.83,65.28,65.40,-0.43,-0.65%,"210,154"
MUGHAL,70.03,70.00,70.00,68.91,68.91,-1.12,-1.60%,"202,000"
SPL,26.27,26.35,27.00,26.00,26.43,0.16,0.61%,"201,500"
GHNL,102.59,101.50,103.60,99.61,101.88,-0.84,-0.82%,"197,000"
GTYR,74.74,74.41,75.06,74.00,74.62,-0.12,-0.16%,"197,000"
FDIBL,2.51,2.68,2.68,2.48,2.48,-0.03,-1.20%,"196,000"
ATRL,166.33,167.48,167.48,163.00,163.05,-3.28,-1.97%,"192,500"
NRL,202.39,202.70,203.00,199.00,199.25,-3.14,-1.55%,"191,000"
EFGH,28.55,27.75,28.20,26.41,27.11,-1.44,-5.04%,"188,500"
LUCK,661.38,660.00,661.99,655.00,660.00,-1.38,-0.21%,"185,794"
GGL,16.53,16.36,16.49,16.24,16.24,-0.29,-1.75%,"181,500"
NETSOL,72.97,73.01,73.50,72.06,72.44,-0.53,-0.73%,"179,500"
UCAPMDEF,1.04,1.02,1.22,1.02,1.20,0.16,15.38%,"179,500"
SINDM,11.75,12.10,12.50,11.90,12.00,0.25,2.13%,"176,000"
CHCC,130.09,131.00,131.77,128.50,129.05,-1.04,-0.80%,"175,000"
INIL,162.82,160.56,162.00,159.50,160.50,-2.32,-1.42%,"174,500"
SAZEW,172.38,172.05,172.90,169.50,170.00,-2.38,-1.38%,"171,900"
PIOC,96.52,95.80,96.48,95.51,95.99,-0.53,-0.55%,"160,000"
GAIL,6.90,6.90,6.96,6.73,6.73,-0.17,-2.46%,"153,000"
GGGL,14.93,15.00,15.15,14.90,15.06,0.13,0.87%,"152,500"
ILP,62.05,62.00,63.00,61.55,62.25,0.20,0.32%,"147,000"
DCR,11.00,11.10,11.10,11.00,11.00,0.00,0.00%,"143,500"
BAFL,35.92,35.80,35.99,35.75,35.85,-0.07,-0.19%,"137,546"
KOIL,5.22,5.11,5.16,5.00,5.10,-0.12,-2.30%,"135,000"
FCSC,1.74,1.87,1.87,1.70,1.70,-0.04,-2.30%,"131,000"
ENGROXD,306.53,307.00,307.00,303.10,303.76,-2.77,-0.90%,"127,304"
BIPL,11.12,10.85,11.05,10.85,10.92,-0.20,-1.80%,"122,500"
HGFA,10.70,10.40,10.40,9.80,10.00,-0.70,-6.54%,"117,500"
NATF,282.91,287.00,296.89,284.00,290.00,7.09,2.51%,"117,000"
RICL,7.01,7.19,7.20,7.00,7.00,-0.01,-0.14%,"111,000"
SEARL,268.94,268.30,269.50,267.51,268.89,-0.44,-0.16%,"110,300"
TGL,94.45,94.45,94.49,93.05,93.25,-1.20,-1.27%,"110,000"
DFSM,2.08,1.95,2.10,1.94,2.10,0.02,0.96%,"106,500"
MCB,178.84,178.98,178.98,177.50,178.70,-0.14,-0.08%,"101,710"
FCEPL,87.05,86.01,87.00,85.30,85.53,-1.52,-1.75%,"99,000"
IGIL,42.00,42.00,43.00,42.00,43.00,1.00,2.38%,"95,000"
AKBL,19.31,19.30,19.30,19.13,19.30,-0.01,-0.05%,"86,000"
KTML,60.43,62.90,62.90,60.00,60.00,-0.43,-0.71%,"81,500"
ANL,20.44,20.49,20.50,20.15,20.15,-0.29,-1.42%,"78,000"
FFCXD,111.66,111.60,111.60,110.40,110.50,-1.16,-1.04%,"77,584"
CRTM,22.23,21.92,22.25,21.92,22.00,-0.23,-1.03%,"76,500"
SMCPL,8.34,8.73,8.73,8.38,8.40,0.06,0.72%,"74,500"
CEPB,118.95,118.10,119.00,117.35,118.01,-0.94,-0.79%,"67,500"
SHEL,248.73,245.02,247.50,244.02,244.41,-4.32,-1.74%,"66,200"
PMI,1.52,1.66,1.66,1.40,1.40,-0.12,-7.89%,"64,500"
DKLDEF,5.01,5.00,5.08,4.95,4.95,-0.06,-1.20%,"63,500"
GHGL,54.00,54.00,54.00,53.00,53.50,-0.50,-0.93%,"63,500"
SPLCDEF,2.10,2.15,2.15,1.91,2.00,-0.10,-4.76%,"62,000"
POWERPS,10.00,10.30,10.49,10.06,10.20,0.20,2.00%,"62,000"
SKRS,10.05,10.06,10.14,9.71,9.90,-0.24,-2.37%,"58,000"
HRPL,37.85,38.48,38.75,38.00,38.00,0.15,0.40%,"56,000"
HBL,134.22,134.49,134.49,132.80,133.29,-0.93,-0.69%,"55,363"
ICL,30.30,30.24,30.25,29.00,29.54,-0.76,-2.51%,"54,500"
AGP,115.12,115.00,116.45,114.90,115.50,0.38,0.33%,"54,000"
YOUW,3.76,3.73,3.87,3.66,3.70,-0.06,-1.60%,"51,500"
PILDEF,1.30,1.37,1.40,1.35,1.38,0.08,6.15%,"49,000"
AICL,42.81,42.98,42.99,42.10,42.10,-0.71,-1.66%,"45,500"
CYAN,37.06,36.70,37.60,35.60,35.60,-1.46,-3.94%,"40,000"
CTM,3.98,4.00,4.08,4.00,4.00,0.02,0.50%,"40,000"
BNL,42.12,45.27,45.27,45.00,45.27,3.15,7.48%,"39,500"
GRYL,6.77,7.59,7.59,6.99,7.00,0.23,3.40%,"38,000"
SYS,301.63,301.10,303.85,298.01,299.01,-2.62,-0.87%,"37,900"
EPQLXD,21.01,21.01,21.24,20.75,20.75,-0.26,-1.24%,"36,500"
CWSM,2.11,2.26,2.26,2.15,2.12,0.04,1.92%,"36,500"
CPPL,196.34,193.00,194.00,191.00,192.00,-4.34,-2.21%,"34,800"
786,15.32,14.80,15.25,14.75,14.75,-0.57,-3.72%,"34,500"
GWLC,26.12,25.81,26.00,25.50,26.00,-0.12,-0.46%,"31,000"
FABL,17.75,17.65,17.78,17.55,17.60,-0.15,-0.85%,"30,500"
TRIPF,170.00,170.00,170.00,167.00,167.00,-3.00,-1.76%,"29,500"
SSOM,49.64,50.00,53.36,49.90,53.36,3.72,7.49%,"29,500"
HIRATDEF,2.82,2.85,2.95,2.76,2.85,0.03,1.06%,"29,000"
FLYNG,11.29,11.24,11.25,11.11,11.11,-0.18,-1.59%,"28,500"
UBDL,35.70,34.02,35.79,34.02,35.69,-0.95,-2.59%,"27,500"
TPLT,10.16,10.01,10.14,9.95,9.95,-0.21,-2.07%,"27,500"
FEROZ,386.29,385.00,387.00,385.00,387.00,0.71,0.18%,"27,100"
AHLXD,54.50,54.25,54.50,53.51,53.51,-0.99,-1.82%,"25,000"
SMTM,3.73,3.88,3.95,3.80,3.80,0.07,1.88%,"24,000"
NITG-ETF,12.13,11.99,12.01,11.99,12.01,-0.12,-0.99%,"22,000"
ACPL,167.27,166.00,170.00,164.02,166.50,-0.77,-0.46%,"22,000"
DAWHXD,125.04,125.04,125.90,122.50,123.00,-2.04,-1.63%,"21,900"
MTILDEF,6.99,6.53,7.58,6.53,7.40,0.41,5.87%,"21,500"
KASBM,1.10,1.20,1.23,1.10,1.10,0.00,0.00%,"19,500"
ATBA,227.17,227.17,230.00,223.50,227.89,0.72,0.32%,"19,300"
OLPL,27.93,28.00,28.20,27.70,28.15,0.22,0.79%,"18,500"
MTL,911.94,939.00,939.00,900.00,902.00,-9.94,-1.09%,"17,500"
PSYL,18.15,18.25,18.30,18.00,18.00,-0.15,-0.83%,"17,000"
ADAMSDEF,23.00,21.60,22.80,21.55,22.00,-1.00,-4.35%,"16,500"
PIM,4.01,4.60,5.01,4.60,5.01,1.00,24.94%,"16,500"
PICT,189.23,189.00,189.00,186.00,186.10,-3.13,-1.65%,"16,200"
HINOON,643.08,640.00,640.00,630.01,639.99,-3.09,-0.48%,"16,150"
GSKCH,305.70,307.78,310.00,306.00,306.00,0.30,0.10%,"16,100"
ARM,11.90,11.60,11.60,11.50,11.50,-0.40,-3.36%,"15,500"
PAKRI,29.00,29.00,29.00,28.61,28.70,-0.30,-1.03%,"15,500"
HSM,19.25,19.00,19.62,19.00,19.62,0.37,1.92%,"15,500"
CHAS,90.93,93.00,95.00,92.96,95.00,4.07,4.48%,"15,500"
CSAP,82.18,82.86,82.86,81.50,80.95,-0.68,-0.83%,"15,000"
SPWLXD,17.21,17.25,17.25,17.15,17.15,-0.06,-0.35%,"15,000"
JATM,7.46,7.75,7.75,7.00,7.00,-0.46,-6.17%,"13,500"
DSIL,2.46,2.46,2.55,2.46,2.47,0.01,0.41%,"13,500"
BILFDEF,1.67,1.66,1.68,1.63,1.68,0.01,0.60%,"13,500"
FML,100.30,101.00,101.00,100.00,100.00,-0.30,-0.30%,"13,000"
GVGL,46.51,46.50,47.00,46.00,46.50,-0.01,-0.02%,"13,000"
PAKD,67.85,64.65,67.50,64.65,66.00,-1.85,-2.73%,"12,500"
NEXT,12.01,11.40,12.00,11.30,11.71,-0.30,-2.50%,"12,500"
PKGS,521.35,510.00,520.00,508.00,513.88,-7.47,-1.43%,"12,300"
SNBL,9.86,9.80,9.85,9.66,9.75,-0.11,-1.12%,"11,500"
PNSC,91.34,90.02,91.70,89.00,91.00,-0.34,-0.37%,"11,500"
FECTC,38.20,38.15,38.15,36.65,36.82,-1.38,-3.61%,"11,000"
FECM,2.99,2.98,3.08,2.98,2.98,-0.01,-0.33%,"10,500"
IBLHL,84.35,85.00,85.00,83.50,84.25,-0.10,-0.12%,"10,000"
REWM,28.50,28.00,28.50,28.00,28.50,0.00,0.00%,"10,000"
PAKMI,1.90,2.08,2.09,1.95,1.96,0.06,3.16%,"10,000"
PCAL,148.32,147.00,149.89,145.00,145.00,-3.32,-2.24%,"9,700"
BIFO,176.47,177.00,177.00,175.56,176.00,-0.47,-0.27%,"9,700"
PKGP,20.33,20.00,20.00,19.50,19.50,-0.83,-4.08%,"9,500"
AGSML,3.18,3.09,3.18,3.00,3.18,0.00,0.00%,"9,000"
DYNO,183.00,185.00,185.92,183.00,183.00,0.00,0.00%,"9,000"
FATIMA,29.21,29.30,29.31,29.25,29.25,0.04,0.14%,"9,000"
FRCL,14.60,13.62,13.70,13.51,13.51,-1.09,-7.47%,"8,500"
FHAM,11.20,11.49,11.50,11.05,11.49,0.29,2.59%,"8,500"
KOHC,201.57,200.00,201.00,198.00,199.95,-1.62,-0.80%,"8,200"
NPL,23.01,22.95,22.95,22.86,22.84,-0.15,-0.65%,"8,000"
THALL,428.82,429.00,429.95,425.50,425.50,-3.32,-0.77%,"7,800"
SEPL,225.00,220.00,225.00,220.00,225.00,0.00,0.00%,"7,800"
EFUG,120.77,121.05,122.00,120.00,122.00,1.23,1.02%,"7,500"
MFFL,227.75,238.89,244.83,228.50,244.83,17.08,7.50%,"7,500"
WAHN,235.00,245.00,250.00,245.00,245.05,10.05,4.28%,"7,300"
UDPL,47.00,43.50,44.75,43.48,44.75,-2.25,-4.79%,"7,000"
TRSM,2.25,2.27,2.27,2.26,2.26,0.01,0.44%,"7,000"
MRNS,77.01,79.00,79.00,77.00,78.00,0.99,1.29%,"7,000"
ARPAK,111.00,118.00,118.00,118.00,118.00,7.00,6.31%,"7,000"
APL,354.16,351.01,353.00,351.00,351.00,-3.16,-0.89%,"6,500"
AEL,8.70,0.00,0.00,0.00,9.35,0.00,0.00%,"6,000"
PAKOXY,158.34,158.50,158.50,157.00,157.00,-1.34,-0.85%,"5,700"
PPVCDEF,3.84,3.75,3.75,3.70,3.70,-0.14,-3.65%,"5,500"
BPL,38.01,37.75,37.75,37.01,37.01,-1.00,-2.63%,"5,500"
BERG,91.50,92.38,92.38,90.58,91.00,-0.50,-0.55%,"5,500"
SLL,4.00,3.98,3.98,3.98,4.00,-0.02,-0.50%,"5,500"
ATIL,58.70,59.00,59.49,59.00,59.00,0.30,0.51%,"5,500"
ASTM,9.00,8.94,9.25,8.61,8.61,-0.39,-4.33%,"5,000"
ZTL,8.20,8.20,8.20,8.10,8.20,0.00,0.00%,"5,000"
HINO,701.00,701.00,701.00,690.50,691.00,-10.00,-1.43%,"4,800"
FUDLM,8.30,8.18,8.20,8.11,8.11,-0.19,-2.29%,"4,500"
HMB,35.50,34.51,35.75,34.51,35.20,-0.29,-0.82%,"4,500"
LEUL,14.25,14.00,14.25,14.00,14.25,0.00,0.00%,"4,500"
ALACXR,7.91,7.63,7.63,7.60,7.60,-0.31,-3.92%,"4,000"
SHSML,102.00,102.00,102.00,101.00,101.99,-0.01,-0.01%,"4,000"
SHDT,36.62,37.50,37.50,36.70,36.70,0.08,0.22%,"4,000"
SHEZ,244.69,257.99,257.99,245.01,249.90,5.21,2.13%,"3,700"
BCL,76.00,77.30,77.30,73.50,73.50,-2.50,-3.29%,"3,500"
TATM,36.85,34.10,38.75,34.10,36.00,-0.85,-2.31%,"3,500"
JSML,22.50,22.21,22.21,22.20,22.50,-0.30,-1.32%,"3,500"
MUREB,607.63,613.99,630.00,613.99,625.00,17.37,2.86%,"3,450"
GADT,225.46,224.00,225.00,224.00,225.00,-0.46,-0.20%,"3,400"
JLICL,441.50,458.00,458.00,432.00,442.50,1.00,0.23%,"3,400"
SHNI,4.55,4.68,4.79,4.68,4.79,0.24,5.27%,"3,000"
SHFA,262.47,262.47,265.00,260.00,260.00,-2.47,-0.94%,"2,700"
BWCL,163.35,163.50,163.50,162.00,163.06,-0.29,-0.18%,"2,700"
JSIL,23.00,23.00,23.00,22.01,22.01,-0.99,-4.30%,"2,500"
IMSLDEF,14.00,13.86,13.86,13.81,13.81,-0.19,-1.36%,"2,500"
DINT,49.50,50.50,50.50,49.50,49.50,0.00,0.00%,"2,500"
SAIF,17.00,17.00,17.00,17.00,17.00,0.00,0.00%,"2,500"
REDCO,6.69,6.65,6.80,6.50,6.80,0.11,1.64%,"2,500"
EFUL,202.75,210.00,213.40,210.00,210.00,7.25,3.58%,"2,100"
JVDC,25.50,25.03,25.05,25.03,25.05,-0.45,-1.76%,"2,000"
BUXL,56.01,56.00,56.00,55.23,55.23,-0.78,-1.39%,"2,000"
HABSM,37.30,37.00,37.01,37.00,37.01,-0.29,-0.78%,"2,000"
ABL,84.94,84.95,84.95,84.94,84.94,0.00,0.00%,"2,000"
FIBLM,2.70,2.70,2.70,2.70,2.70,0.00,0.00%,"2,000"
TSPLXD,4.09,4.00,4.19,4.00,4.19,0.10,2.44%,"2,000"
ZIL,110.60,110.00,110.00,109.00,109.00,-1.60,-1.45%,"1,700"
SURC,200.63,200.00,200.01,200.00,200.00,-0.63,-0.31%,"1,700"
MARIXD,"1,446.32","1,450.00","1,450.00","1,420.77","1,430.01",-16.31,-1.13%,"1,520"
GFIL,5.00,4.31,4.51,4.31,4.51,-0.49,-9.80%,"1,500"
RUPL,21.73,21.00,21.00,21.00,21.00,-0.73,-3.36%,"1,500"
MACFL,24.89,24.50,24.50,24.50,24.50,-0.39,-1.57%,"1,500"
MCBAH,31.00,30.95,31.00,30.95,31.00,0.00,0.00%,"1,500"
RUBY,7.60,7.16,7.60,7.16,7.60,0.00,0.00%,"1,500"
INDU,"1,363.66","1,360.00","1,380.00","1,360.00","1,366.00",2.34,0.17%,"1,400"
POML,156.00,150.03,154.98,150.00,154.98,-1.02,-0.65%,"1,200"
AABS,317.00,317.00,317.00,316.00,316.00,-1.00,-0.32%,"1,200"
MACTER,170.00,157.25,157.25,157.25,157.25,-12.75,-7.50%,"1,000"
JSGCL,67.71,65.00,65.00,65.00,65.00,-2.71,-4.00%,"1,000"
JUBSDEF,4.80,4.61,4.61,4.61,4.61,-0.19,-3.96%,"1,000"
RAVTDEF,4.30,4.16,4.16,4.16,4.16,-0.14,-3.26%,"1,000"
BNWM,42.30,40.60,41.00,40.60,41.00,-1.30,-3.07%,"1,000"
EXIDE,363.54,362.00,362.00,356.00,356.00,-7.54,-2.07%,"1,000"
HIFA,3.69,3.62,3.62,3.62,3.62,-0.07,-1.90%,"1,000"
BIPLS,10.01,10.00,10.00,10.00,10.00,-0.01,-0.10%,"1,000"
EMCO,30.00,29.98,29.98,29.98,29.98,-0.02,-0.07%,"1,000"
ASHT,12.70,12.70,12.70,12.70,12.70,0.00,0.00%,"1,000"
UBLP-ETF,13.44,13.39,13.45,13.39,13.45,0.01,0.07%,"1,000"
FPRM,6.00,6.06,6.06,6.01,6.01,0.01,0.17%,"1,000"
NICL,79.71,78.50,81.90,78.50,81.90,2.19,2.75%,"1,000"
DLL,193.75,192.25,193.99,188.00,193.99,0.24,0.12%,900
SRVI,740.00,744.75,744.75,732.05,732.05,-7.95,-1.07%,850
HAFL,95.75,88.57,91.00,88.57,90.00,-5.75,-6.01%,700
AGTL,385.89,385.00,385.00,384.00,384.05,-1.84,-0.48%,700
GATI,628.57,658.00,675.00,658.00,675.00,46.43,7.39%,650
ICIXD,741.63,744.00,744.00,738.00,738.00,-3.63,-0.49%,600
ATLH,428.00,430.00,435.00,430.00,435.00,7.00,1.64%,600
TPLI,29.28,27.10,27.10,27.10,27.10,-2.18,-7.45%,500
SML,43.80,41.00,41.00,41.00,41.00,-2.80,-6.39%,500
BOK,13.96,13.38,13.38,13.38,13.38,-0.58,-4.15%,500
FPJM,2.61,2.51,2.51,2.51,2.51,-0.10,-3.83%,500
LPGL,17.05,16.50,16.50,16.50,16.50,-0.55,-3.23%,500
ALNRS,47.00,46.00,46.00,46.00,46.00,-1.00,-2.13%,500
ALTN,27.30,27.06,27.06,27.06,27.06,-0.24,-0.88%,500
PPP,105.67,105.00,105.00,105.00,105.00,-0.67,-0.63%,500
HMM,9.70,9.65,9.65,9.65,9.65,-0.05,-0.52%,500
SIEM,597.91,590.00,595.10,590.00,595.00,-2.91,-0.49%,500
UNICXD,7.71,7.70,7.70,7.70,7.70,-0.01,-0.13%,500
JKSM,42.00,42.00,42.00,42.00,42.00,0.00,0.00%,500
SERT,11.00,11.00,11.00,11.00,11.00,0.00,0.00%,500
FNBMDEF,1.25,1.29,1.29,1.29,1.29,0.04,3.20%,500
KML,40.93,42.40,42.40,42.40,42.40,1.47,3.59%,500
DEL,5.50,5.78,5.78,5.78,5.78,0.28,5.09%,500
JDMT,91.00,97.00,97.00,97.00,97.00,6.00,6.59%,500
BWHL,65.11,69.99,69.99,69.99,69.99,4.88,7.50%,500
PKGIDEF,2.50,2.80,2.80,2.80,2.80,0.30,12.00%,500
ABOTXD,770.11,776.00,777.00,761.10,761.10,-9.01,-1.17%,400
FASM,308.00,305.00,305.00,305.00,305.00,-3.00,-0.97%,300
IGIHL,225.08,229.94,229.94,224.00,224.00,-1.08,-0.48%,300
ILTM,968.17,968.17,"1,040.78",968.17,"1,040.78",72.61,7.50%,240
KSBP,253.72,242.00,242.00,242.00,242.00,-11.72,-4.62%,200
ARPL,600.00,590.00,590.00,590.00,590.00,-10.00,-1.67%,200
COLGXDXB,"3,071.83","3,000.00","3,000.00","3,000.00","3,000.00",-71.83,-2.34%,100
KHTC,272.00,266.00,266.00,266.00,266.00,-6.00,-2.21%,100
SFL,706.37,692.00,692.00,692.00,692.00,-14.37,-2.03%,100
SAPT,904.99,892.00,892.00,891.51,891.51,-13.48,-1.49%,100
SHJS,70.99,69.99,69.99,69.99,69.99,-1.00,-1.41%,100
SITC,346.07,0.00,0.00,0.00,346.00,0.00,0.00%,100
TICL,258.08,260.00,260.00,260.00,260.00,1.92,0.74%,100
NESTLE,"6,993.33","6,925.00","6,950.00","6,925.00","6,950.00",-43.33,-0.62%,40
BATA,"1,650.94","1,650.00","1,650.00","1,648.00","1,648.00",-2.94,-0.18%,40
PAKT,"1,700.00","1,675.00","1,675.00","1,675.00","1,675.00",-25.00,-1.47%,20
