SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
GHGL,54.00,54.00,54.00,53.00,53.50,-0.50,-0.93%,"64,500"
SPLCDEF,2.10,2.15,2.15,1.91,2.00,-0.10,-4.76%,"62,000"
POWERPS,10.00,10.30,10.49,10.06,10.20,0.20,2.00%,"62,000"
HRPL,37.85,38.48,38.75,38.00,38.20,0.35,0.92%,"56,500"
ICL,30.30,30.24,30.25,29.00,29.20,-1.10,-3.63%,"55,000"
AGP,115.12,115.00,116.45,114.90,115.80,0.68,0.59%,"55,000"
GRYL,6.77,7.59,7.59,6.99,7.00,0.23,3.40%,"54,500"
AICL,42.81,42.98,42.99,42.10,42.49,-0.32,-0.75%,"53,500"
YOUW,3.76,3.73,3.87,3.66,3.72,-0.06,-1.59%,"52,000"
FLYNG,11.29,11.24,11.25,11.06,11.10,-0.19,-1.68%,"49,000"
PILDEF,1.30,1.37,1.40,1.35,1.38,0.08,6.15%,"49,000"
CPPL,196.34,193.00,194.00,191.00,191.00,-5.34,-2.72%,"48,600"
EPQLXD,21.01,21.01,21.24,20.75,20.75,-0.26,-1.24%,"40,500"
CYAN,37.06,36.70,37.60,35.60,35.60,-1.46,-3.94%,"40,000"
CTM,3.98,4.00,4.08,4.00,4.00,0.02,0.50%,"40,000"
BNL,42.12,45.27,45.27,45.00,45.27,3.15,7.48%,"39,500"
SYS,301.63,301.10,303.85,298.01,299.01,-2.62,-0.87%,"39,000"
GWLC,26.12,25.81,26.00,25.50,26.00,-0.12,-0.46%,"39,000"
SPWLXD,17.21,17.25,17.25,16.92,16.92,-0.29,-1.69%,"38,500"
CWSM,2.11,2.26,2.26,2.15,2.12,0.04,1.92%,"36,500"
FEROZ,386.29,385.00,387.00,385.00,387.00,0.71,0.18%,"35,700"
786,15.32,14.80,15.25,14.75,15.00,-0.32,-2.09%,"35,500"
FABL,17.75,17.65,17.78,17.55,17.55,-0.20,-1.13%,"35,500"
TPLT,10.16,10.01,10.14,9.90,9.90,-0.26,-2.56%,"33,500"
TRIPF,170.00,170.00,170.00,167.00,167.00,-3.00,-1.76%,"29,500"
SSOM,49.64,50.00,53.36,49.90,53.36,3.72,7.49%,"29,500"
PAKRI,29.00,29.00,29.00,28.61,28.70,-0.30,-1.03%,"29,000"
HIRATDEF,2.82,2.85,2.95,2.76,2.85,0.03,1.06%,"29,000"
UBDL,35.70,34.02,35.79,34.02,35.69,-0.95,-2.59%,"27,500"
SMTM,3.73,3.88,3.95,3.80,3.81,0.08,2.14%,"25,500"
MTL,911.94,939.00,939.00,897.00,900.00,-11.94,-1.31%,"25,200"
AHLXD,54.50,54.25,54.50,53.51,53.51,-0.99,-1.82%,"25,000"
DAWHXD,125.04,125.04,125.90,122.50,123.00,-2.04,-1.63%,"23,300"
NITG-ETF,12.13,11.99,12.01,11.99,12.01,-0.12,-0.99%,"22,000"
ACPL,167.27,166.00,170.00,164.02,166.50,-0.77,-0.46%,"22,000"
MTILDEF,6.99,6.53,7.58,6.53,7.40,0.41,5.87%,"21,500"
OLPL,27.93,28.00,28.20,27.70,28.10,0.17,0.61%,"21,000"
SNBL,9.86,9.80,9.85,9.61,9.61,-0.25,-2.54%,"20,500"
IBLHL,84.35,85.00,85.00,83.50,84.50,0.15,0.18%,"20,500"
ATBA,227.17,227.17,230.00,223.50,227.00,-0.17,-0.07%,"19,600"
KASBM,1.10,1.20,1.23,1.10,1.10,0.00,0.00%,"19,500"
CHAS,90.93,93.00,95.00,92.96,93.00,2.07,2.28%,"17,500"
PICT,189.23,189.00,189.00,186.00,186.00,-3.23,-1.71%,"17,200"
PSYL,18.15,18.25,18.30,18.00,18.00,-0.15,-0.83%,"17,000"
ADAMSDEF,23.00,21.60,22.80,21.55,22.00,-1.00,-4.35%,"16,500"
PIM,4.01,4.60,5.01,4.60,5.01,1.00,24.94%,"16,500"
GSKCH,305.70,307.78,310.00,306.00,306.10,0.40,0.13%,"16,400"
HINOON,643.08,640.00,640.00,630.01,639.99,-3.09,-0.48%,"16,150"
ARM,11.90,11.60,11.60,11.50,11.50,-0.40,-3.36%,"15,500"
TSPLXD,4.09,4.00,4.19,4.00,4.00,-0.09,-2.20%,"15,500"
HSM,19.25,19.00,19.62,19.00,19.62,0.37,1.92%,"15,500"
GVGL,46.51,46.50,47.00,46.00,46.00,-0.51,-1.10%,"15,000"
CSAP,82.18,82.86,82.86,81.50,80.95,-0.68,-0.83%,"15,000"
PKGP,20.33,20.00,20.00,19.50,19.50,-0.83,-4.08%,"14,500"
JATM,7.46,7.75,7.75,7.00,7.00,-0.46,-6.17%,"13,500"
DSIL,2.46,2.46,2.55,2.46,2.47,0.01,0.41%,"13,500"
BILFDEF,1.67,1.66,1.68,1.63,1.68,0.01,0.60%,"13,500"
FML,100.30,101.00,101.00,100.00,100.00,-0.30,-0.30%,"13,000"
PKGS,521.35,510.00,520.00,508.00,510.50,-10.85,-2.08%,"12,700"
THALL,428.82,429.00,429.95,425.50,429.00,0.08,0.02%,"12,600"
PAKD,67.85,64.65,67.50,64.65,66.00,-1.85,-2.73%,"12,500"
NEXT,12.01,11.40,12.00,11.30,11.71,-0.30,-2.50%,"12,500"
FECTC,38.20,38.15,38.15,36.65,36.75,-1.45,-3.80%,"12,000"
PNSC,91.34,90.02,91.70,89.00,91.00,-0.34,-0.37%,"11,500"
FATIMA,29.21,29.30,29.50,29.25,29.25,0.04,0.14%,"11,500"
PCAL,148.32,147.00,149.89,145.00,145.00,-3.32,-2.24%,"11,000"
KOHC,201.57,200.00,201.00,198.00,198.50,-3.07,-1.52%,"11,000"
FECM,2.99,2.98,3.08,2.98,2.98,-0.01,-0.33%,"10,500"
FUDLM,8.30,8.18,8.25,8.11,8.25,-0.05,-0.60%,"10,000"
REWM,28.50,28.00,28.50,28.00,28.50,0.00,0.00%,"10,000"
PAKMI,1.90,2.08,2.09,1.95,1.96,0.06,3.16%,"10,000"
BIFO,176.47,177.00,177.00,175.56,175.60,-0.87,-0.49%,"9,800"
BERG,91.50,92.38,92.38,90.00,90.00,-1.50,-1.64%,"9,000"
AGSML,3.18,3.09,3.18,3.00,3.18,0.00,0.00%,"9,000"
DYNO,183.00,185.00,185.92,183.00,183.00,0.00,0.00%,"9,000"
FRCL,14.60,13.62,13.70,13.51,13.51,-1.09,-7.47%,"8,500"
FHAM,11.20,11.49,11.50,11.05,11.49,0.29,2.59%,"8,500"
SEPL,225.00,220.00,225.00,220.00,224.00,-1.00,-0.44%,"8,300"
NPL,23.01,22.95,22.95,22.86,22.84,-0.15,-0.65%,"8,000"
SLL,4.00,3.98,3.98,3.98,4.00,-0.02,-0.50%,"7,500"
EFUG,120.77,121.05,122.00,120.00,122.00,1.23,1.02%,"7,500"
MFFL,227.75,238.89,244.83,228.50,244.83,17.08,7.50%,"7,500"
WAHN,235.00,245.00,250.00,245.00,240.05,10.05,4.37%,"7,400"
SHFA,262.47,262.47,265.00,260.00,261.00,-1.47,-0.56%,"7,200"
UDPL,47.00,43.50,44.75,43.48,44.75,-2.25,-4.79%,"7,000"
TRSM,2.25,2.27,2.27,2.26,2.26,0.01,0.44%,"7,000"
MRNS,77.01,79.00,79.00,77.00,78.00,0.99,1.29%,"7,000"
ARPAK,111.00,118.00,118.00,118.00,118.00,7.00,6.31%,"7,000"
APL,354.16,351.01,353.00,351.00,351.00,-3.16,-0.89%,"6,500"
SAIF,17.00,17.00,17.00,17.00,17.00,0.00,0.00%,"6,500"
BPL,38.01,37.75,37.75,36.90,36.90,-1.11,-2.92%,"6,000"
SHDT,36.62,37.50,37.50,36.60,36.60,-0.02,-0.05%,"6,000"
AEL,8.70,0.00,0.00,0.00,9.35,0.00,0.00%,"6,000"
PAKOXY,158.34,158.50,158.50,157.00,157.00,-1.34,-0.85%,"5,700"
PPVCDEF,3.84,3.75,3.75,3.70,3.70,-0.14,-3.65%,"5,500"
ATIL,58.70,59.00,59.49,59.00,59.00,0.30,0.51%,"5,500"
ASTM,9.00,8.94,9.25,8.61,8.61,-0.39,-4.33%,"5,000"
ZTL,8.20,8.20,8.20,8.10,8.20,0.00,0.00%,"5,000"
HINO,701.00,701.00,701.00,690.00,690.00,-11.00,-1.57%,"4,900"
JSML,22.50,22.21,22.21,22.20,22.20,-0.30,-1.33%,"4,500"
HMB,35.50,34.51,35.75,34.51,35.20,-0.29,-0.82%,"4,500"
LEUL,14.25,14.00,14.25,14.00,14.25,0.00,0.00%,"4,500"
POML,156.00,150.03,154.98,150.00,150.00,-6.00,-3.85%,"4,100"
ALACXR,7.91,7.63,7.63,7.60,7.60,-0.31,-3.92%,"4,000"
SHSML,102.00,102.00,102.00,101.00,101.99,-0.01,-0.01%,"4,000"
NCMLDEF,3.70,0.00,0.00,0.00,3.48,0.00,0.00%,"4,000"
SHEZ,244.69,257.99,257.99,245.01,249.88,5.19,2.12%,"3,900"
JLICL,441.50,458.00,458.00,432.00,440.00,-1.50,-0.34%,"3,800"
MUREB,607.63,613.99,630.00,613.99,625.00,17.37,2.86%,"3,750"
BCL,76.00,77.30,77.30,73.50,73.50,-2.50,-3.29%,"3,500"
TATM,36.85,34.10,38.75,34.10,36.00,-0.85,-2.31%,"3,500"
GADT,225.46,224.00,225.00,224.00,225.00,-0.46,-0.20%,"3,400"
SHNI,4.55,4.68,4.79,4.68,4.79,0.24,5.27%,"3,000"
BWCL,163.35,163.50,163.50,162.00,163.06,-0.29,-0.18%,"2,700"
GFIL,5.00,4.31,4.70,4.31,4.70,-0.30,-6.00%,"2,500"
JSIL,23.00,23.00,23.00,22.01,22.01,-0.99,-4.30%,"2,500"
IMSLDEF,14.00,13.86,13.86,13.81,13.81,-0.19,-1.36%,"2,500"
DINT,49.50,50.50,50.50,49.50,49.50,0.00,0.00%,"2,500"
REDCO,6.69,6.65,6.80,6.50,6.80,0.11,1.64%,"2,500"
AABS,317.00,317.00,317.00,316.00,315.01,-1.00,-0.32%,"2,200"
EFUL,202.75,210.00,213.40,210.00,210.00,7.25,3.58%,"2,100"
PPP,105.67,105.00,105.00,103.50,103.50,-2.17,-2.05%,"2,000"
JVDC,25.50,25.03,25.05,25.03,25.05,-0.45,-1.76%,"2,000"
BUXL,56.01,56.00,56.00,55.23,55.23,-0.78,-1.39%,"2,000"
HABSM,37.30,37.00,37.01,37.00,37.01,-0.29,-0.78%,"2,000"
ABL,84.94,84.95,84.95,84.94,84.94,0.00,0.00%,"2,000"
FIBLM,2.70,2.70,2.70,2.70,2.70,0.00,0.00%,"2,000"
INDU,"1,363.66","1,360.00","1,380.00","1,360.00","1,360.50",-3.16,-0.23%,"1,800"
ZIL,110.60,110.00,110.00,109.00,109.00,-1.60,-1.45%,"1,700"
SURC,200.63,200.00,200.01,200.00,200.00,-0.63,-0.31%,"1,700"
MARIXD,"1,446.32","1,450.00","1,450.00","1,420.77","1,435.00",-11.32,-0.78%,"1,580"
RUPL,21.73,21.00,21.00,21.00,21.00,-0.73,-3.36%,"1,500"
MACFL,24.89,24.50,24.50,24.50,24.50,-0.39,-1.57%,"1,500"
ALTN,27.30,27.06,27.10,27.06,27.10,-0.20,-0.73%,"1,500"
MCBAH,31.00,30.95,31.00,30.95,31.00,0.00,0.00%,"1,500"
RUBY,7.60,7.16,7.60,7.16,7.60,0.00,0.00%,"1,500"
MACTER,170.00,157.25,157.25,157.25,157.25,-12.75,-7.50%,"1,000"
JSGCL,67.71,65.00,65.00,65.00,65.00,-2.71,-4.00%,"1,000"
JUBSDEF,4.80,4.61,4.61,4.61,4.61,-0.19,-3.96%,"1,000"
RAVTDEF,4.30,4.16,4.16,4.16,4.16,-0.14,-3.26%,"1,000"
BNWM,42.30,40.60,41.00,40.60,41.00,-1.30,-3.07%,"1,000"
EXIDE,363.54,362.00,362.00,356.00,356.00,-7.54,-2.07%,"1,000"
HIFA,3.69,3.62,3.62,3.62,3.62,-0.07,-1.90%,"1,000"
BIPLS,10.01,10.00,10.00,10.00,10.00,-0.01,-0.10%,"1,000"
EMCO,30.00,29.98,29.98,29.98,29.98,-0.02,-0.07%,"1,000"
ASHT,12.70,12.70,12.70,12.70,12.70,0.00,0.00%,"1,000"
UBLP-ETF,13.44,13.39,13.45,13.39,13.45,0.01,0.07%,"1,000"
FPRM,6.00,6.06,6.06,6.01,6.01,0.01,0.17%,"1,000"
KML,40.93,42.40,42.40,41.10,41.10,0.17,0.42%,"1,000"
NICL,79.71,78.50,81.90,78.50,81.90,2.19,2.75%,"1,000"
DLL,193.75,192.25,193.99,188.00,193.99,0.24,0.12%,900
SRVI,740.00,744.75,744.75,732.05,732.05,-7.95,-1.07%,850
AGTL,385.89,385.00,385.00,384.00,385.00,-0.89,-0.23%,800
GATI,628.57,658.00,675.00,658.00,671.00,42.43,6.75%,750
HAFL,95.75,88.57,91.00,88.57,90.00,-5.75,-6.01%,700
ICIXD,741.63,744.00,744.00,738.00,738.00,-3.63,-0.49%,600
ATLH,428.00,430.00,435.00,430.00,435.00,7.00,1.64%,600
TPLI,29.28,27.10,27.10,27.10,27.10,-2.18,-7.45%,500
SML,43.80,41.00,41.00,41.00,41.00,-2.80,-6.39%,500
BOK,13.96,13.38,13.38,13.38,13.38,-0.58,-4.15%,500
FPJM,2.61,2.51,2.51,2.51,2.51,-0.10,-3.83%,500
LPGL,17.05,16.50,16.50,16.50,16.50,-0.55,-3.23%,500
ALNRS,47.00,46.00,46.00,46.00,46.00,-1.00,-2.13%,500
HMM,9.70,9.65,9.65,9.65,9.65,-0.05,-0.52%,500
SIEM,597.91,590.00,595.10,590.00,595.00,-2.91,-0.49%,500
UNICXD,7.71,7.70,7.70,7.70,7.70,-0.01,-0.13%,500
JKSM,42.00,42.00,42.00,42.00,42.00,0.00,0.00%,500
SERT,11.00,11.00,11.00,11.00,11.00,0.00,0.00%,500
FNBMDEF,1.25,1.29,1.29,1.29,1.29,0.04,3.20%,500
DEL,5.50,5.78,5.78,5.78,5.78,0.28,5.09%,500
JDMT,91.00,97.00,97.00,97.00,97.00,6.00,6.59%,500
BWHL,65.11,69.99,69.99,69.99,69.99,4.88,7.50%,500
PKGIDEF,2.50,2.80,2.80,2.80,2.80,0.30,12.00%,500
ARPL,600.00,590.00,590.06,590.00,590.05,-9.95,-1.66%,400
ABOTXD,770.11,776.00,777.00,761.10,761.10,-9.01,-1.17%,400
FASM,308.00,305.00,305.00,305.00,305.00,-3.00,-0.97%,300
IGIHL,225.08,229.94,229.94,224.00,224.00,-1.08,-0.48%,300
ILTM,968.17,968.17,"1,040.78",968.17,"1,040.78",72.61,7.50%,240
KSBP,253.72,242.00,242.00,242.00,242.00,-11.72,-4.62%,200
SFL,706.37,692.00,692.00,692.00,692.00,-14.37,-2.03%,200
COLGXDXB,"3,071.83","3,000.00","3,000.00","3,000.00","3,000.00",-71.83,-2.34%,100
KHTC,272.00,266.00,266.00,266.00,266.00,-6.00,-2.21%,100
SAPT,904.99,892.00,892.00,891.51,891.51,-13.48,-1.49%,100
SHJS,70.99,69.99,69.99,69.99,69.99,-1.00,-1.41%,100
SITC,346.07,0.00,0.00,0.00,346.00,0.00,0.00%,100
TICL,258.08,260.00,260.00,260.00,260.00,1.92,0.74%,100
BATA,"1,650.94","1,650.00","1,650.00","1,640.00","1,640.00",-10.94,-0.66%,60
NESTLE,"6,993.33","6,925.00","6,950.00","6,925.00","6,950.00",-43.33,-0.62%,40
PAKT,"1,700.00","1,675.00","1,675.00","1,675.00","1,675.00",-25.00,-1.47%,20
